NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_FOAM_CELL_DIFFERENTIATION	39	31		
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	17	16		
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	11		Rejected!	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	184	145		
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	141	121		
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	8		Rejected!	
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	292	253		
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	121	107		
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	158	134		
GOBP_COCHLEA_DEVELOPMENT	50	37		
GOBP_COCHLEA_MORPHOGENESIS	24	17		
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	15	15		
GOBP_COPII_COATED_VESICLE_BUDDING	43	42		
GOBP_C_5_METHYLATION_OF_CYTOSINE	5		Rejected!	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	8		Rejected!	
GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_MATURATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	9		Rejected!	
GOBP_TISSUE_MIGRATION	376	284		
GOBP_MESENCHYME_MIGRATION	5		Rejected!	
GOBP_EPITHELIAL_CELL_CELL_ADHESION	17	17		
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	30	29		
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	21	21		
GOBP_MEMBRANE_FISSION	43	43		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	269	245		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	37	36		
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_CELLULAR_SPHINGOLIPID_HOMEOSTASIS	5		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	14		Rejected!	
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	11		Rejected!	
GOBP_GOLGI_RIBBON_FORMATION	10		Rejected!	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	36	35		
GOBP_GOLGI_DISASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	34	34		
GOBP_ORGANELLE_MEMBRANE_FUSION	121	111		
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	57	55		
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	13		Rejected!	
GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	11		Rejected!	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	40	32		
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	33	26		
GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	7		Rejected!	
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	21	17		
GOBP_REGULATION_OF_GLOMERULUS_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	47	44		
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	27	26		
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	21	19		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	43	30		
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	24	18		
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	36	33		
GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	10		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION_TO_NUCLEAR_ENVELOPE_INVOLVED_IN_HOMOLOGOUS_CHROMOSOME_SEGREGATION	10		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	48	48		
GOBP_REGULATION_OF_CENTROMERE_COMPLEX_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	13		Rejected!	
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	6		Rejected!	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	256	188		
GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	108	99		
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	21	20		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	12		Rejected!	
GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	33	26		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	10		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	339	279		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	120	89		
GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION	6		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_REPLICATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	62	53		
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	248	224		
GOBP_MEIOTIC_SPINDLE_ASSEMBLY	8		Rejected!	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	76	75		
GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	18	16		
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	12		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	61	55		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	29	26		
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	34	32		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	28	27		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	156	147		
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	44	39		
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	34	25		
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	9		Rejected!	
GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	6		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	57	55		
GOBP_REGULATION_OF_PLATELET_AGGREGATION	30	24		
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	23	20		
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	21		Rejected!	
GOBP_REGULATION_OF_HEART_INDUCTION	5		Rejected!	
GOBP_PHAGOSOME_MATURATION	28	26		
GOBP_PHAGOSOME_ACIDIFICATION	6		Rejected!	
GOBP_PHAGOSOME_LYSOSOME_FUSION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	10		Rejected!	
GOBP_CELLULAR_SENESCENCE	108	88		
GOBP_REPLICATIVE_SENESCENCE	17	15		
GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE	8		Rejected!	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	608		Rejected!	
GOBP_ACTIVATION_OF_MEIOSIS	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE	12		Rejected!	
GOBP_GLUTAMATE_HOMEOSTASIS	5		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE	18	15		
GOBP_MESENCHYMAL_CELL_MIGRATION	62	55		
GOBP_ENDOCARDIAL_CUSHION_TO_MESENCHYMAL_TRANSITION	6		Rejected!	
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	153	137		
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	81	73		
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	43	42		
GOBP_EPIBOLY	39	35		
GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	18	15		
GOBP_PODOCYTE_CELL_MIGRATION	7		Rejected!	
GOBP_VESICLE_TETHERING_INVOLVED_IN_EXOCYTOSIS	9		Rejected!	
GOBP_ACTIN_FILAMENT_REORGANIZATION	11		Rejected!	
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER	14		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	76	64		
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	17		Rejected!	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	272	230		
GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	5		Rejected!	
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	122	107		
GOBP_MICROGLIAL_CELL_MEDIATED_CYTOTOXICITY	5		Rejected!	
GOBP_MITOCHONDRIAL_TRNA_PROCESSING	12		Rejected!	
GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	5		Rejected!	
GOBP_TELOMERIC_LOOP_DISASSEMBLY	11		Rejected!	
GOBP_WALKING_BEHAVIOR	33	29		
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	15		Rejected!	
GOBP_SCARNA_LOCALIZATION_TO_CAJAL_BODY	5		Rejected!	
GOBP_TELOMERASE_RNA_LOCALIZATION	19	19		
GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	8		Rejected!	
GOBP_REVERSIBLE_DIFFERENTIATION	12		Rejected!	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING	5		Rejected!	
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	17		Rejected!	
GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS	14		Rejected!	
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	85	54		
GOBP_ENERGY_HOMEOSTASIS	43	40		
GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR	9		Rejected!	
GOBP_RENAL_PROTEIN_ABSORPTION	7		Rejected!	
GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS	9		Rejected!	
GOBP_DENDRITIC_CELL_DIFFERENTIATION	49	38		
GOBP_MATURE_CONVENTIONAL_DENDRITIC_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	63	57		
GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION	5		Rejected!	
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	21	21		
GOBP_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_L_KYNURENINE_METABOLIC_PROCESS	7		Rejected!	
GOBP_DENDRITIC_SPINE_MAINTENANCE	21	17		
GOBP_NCRNA_EXPORT_FROM_NUCLEUS	9		Rejected!	
GOBP_ANTERIOR_HEAD_DEVELOPMENT	7		Rejected!	
GOBP_RESPONSE_TO_THYROID_HORMONE	29	24		
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	18	16		
GOBP_RESPONSE_TO_THYROXINE	5		Rejected!	
GOBP_DUCTUS_ARTERIOSUS_CLOSURE	5		Rejected!	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	12		Rejected!	
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	10		Rejected!	
GOBP_SYNAPTIC_VESICLE_CLUSTERING	14		Rejected!	
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	18		Rejected!	
GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	10		Rejected!	
GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	10		Rejected!	
GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY	5		Rejected!	
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	8		Rejected!	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	56	48		
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	23	21		
GOBP_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	6		Rejected!	
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	15		Rejected!	
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	16		Rejected!	
GOBP_AMMONIUM_ION_METABOLIC_PROCESS	23	17		
GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION	8		Rejected!	
GOBP_EPOXIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_RUFFLE_ASSEMBLY	47	42		
GOBP_AMELOGENESIS	26	18		
GOBP_DENTINOGENESIS	7		Rejected!	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	600		Rejected!	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	224	204		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	298	276		
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	71	64		
GOBP_HISTONE_H3_K36_TRIMETHYLATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	10		Rejected!	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	19	17		
GOBP_RENAL_FILTRATION	31	24		
GOBP_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE	7		Rejected!	
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	15		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	123	105		
GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE	6		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW	5		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE	39	33		
GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY	11		Rejected!	
GOBP_RENAL_TUBULAR_SECRETION	29	22		
GOBP_SELF_PROTEOLYSIS	12		Rejected!	
GOBP_OMEGA_HYDROXYLASE_P450_PATHWAY	11		Rejected!	
GOBP_AMMONIUM_HOMEOSTASIS	7		Rejected!	
GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY	14		Rejected!	
GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS	19	16		
GOBP_XMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH	53	43		
GOBP_RESPONSE_TO_ALCOHOL	254	209		
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	100	85		
GOBP_PLASMA_MEMBRANE_TUBULATION	20	19		
GOBP_MELANOCYTE_PROLIFERATION	5		Rejected!	
GOBP_ZYMOGEN_INHIBITION	8		Rejected!	
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION	36	34		
GOBP_NEUTROPHIL_CLEARANCE	5		Rejected!	
GOBP_AUTOPHAGOSOME_MATURATION	64	63		
GOBP_PRENYLATION	12		Rejected!	
GOBP_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION	5		Rejected!	
GOBP_RESPONSE_TO_INTERLEUKIN_17	15		Rejected!	
GOBP_INTERLEUKIN_17_MEDIATED_SIGNALING_PATHWAY	11		Rejected!	
GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY	6		Rejected!	
GOBP_LIVER_REGENERATION	29	26		
GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER	16	16		
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	816		Rejected!	
GOBP_UBIQUITIN_DEPENDENT_GLYCOPROTEIN_ERAD_PATHWAY	5		Rejected!	
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	17		Rejected!	
GOBP_MOTOR_NEURON_MIGRATION	13		Rejected!	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	52	52		
GOBP_DENDRITE_EXTENSION	36	31		
GOBP_NEURON_PROJECTION_GUIDANCE	237	209		
GOBP_REGULATION_OF_VESICLE_SIZE	19	19		
GOBP_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM	13		Rejected!	
GOBP_RECEPTOR_LOCALIZATION_TO_NON_MOTILE_CILIUM	5		Rejected!	
GOBP_STRESS_RESPONSE_TO_METAL_ION	19		Rejected!	
GOBP_MANNOSYLATION	35	35		
GOBP_SIALYLATION	21	17		
GOBP_NECROPTOTIC_SIGNALING_PATHWAY	8		Rejected!	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	243	184		
GOBP_GRANULOCYTE_MIGRATION	158	116		
GOBP_MAST_CELL_MIGRATION	15		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	182	149		
GOBP_VACUOLE_FUSION	12		Rejected!	
GOBP_SEQUESTERING_OF_IRON_ION	7		Rejected!	
GOBP_LAMELLIPODIUM_ORGANIZATION	92	85		
GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	20		Rejected!	
GOBP_L_ARGININE_IMPORT_ACROSS_PLASMA_MEMBRANE	7		Rejected!	
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_AMYLIN_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_HISTONE_H3_K36_DIMETHYLATION	5		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_CLASSICAL_NONHOMOLOGOUS_END_JOINING	6		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_ALTERNATIVE_NONHOMOLOGOUS_END_JOINING	5		Rejected!	
GOBP_HISTONE_H3_K4_MONOMETHYLATION	9		Rejected!	
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	184	130		
GOBP_CONNECTIVE_TISSUE_REPLACEMENT	21		Rejected!	
GOBP_CALCINEURIN_MEDIATED_SIGNALING	51	46		
GOBP_SPERM_MOTILITY	130	94		
GOBP_DE_NOVO_CENTRIOLE_ASSEMBLY	5		Rejected!	
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	7		Rejected!	
GOBP_HISTONE_H3_K27_TRIMETHYLATION	10		Rejected!	
GOBP_CENTRIOLE_ASSEMBLY	47	43		
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	1178		Rejected!	
GOBP_DETECTION_OF_OTHER_ORGANISM	20		Rejected!	
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	25	18		
GOBP_CELLULAR_RESPONSE_TO_VIRUS	117	82		
GOBP_OBSERVATIONAL_LEARNING	7		Rejected!	
GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING	9		Rejected!	
GOBP_CELL_CELL_ADHESION	960		Rejected!	
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	949		Rejected!	
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	268	214		
GOBP_IMPORT_INTO_CELL	253	206		
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	932		Rejected!	
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	128	90		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	8		Rejected!	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	9		Rejected!	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	20	17		
GOBP_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE	8		Rejected!	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	41	30		
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_GLUCOSE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_IRON_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	17	15		
GOBP_LEUCINE_IMPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	25	16		
GOBP_MAINTENANCE_OF_CELL_NUMBER	181	162		
GOBP_MACROMOLECULE_DEACYLATION	138	128		
GOBP_MACROMOLECULE_DEPALMITOYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	5		Rejected!	
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	203	160		
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	284	235		
GOBP_CELL_AGGREGATION	22		Rejected!	
GOBP_BONE_CELL_DEVELOPMENT	40	35		
GOBP_DETOXIFICATION	154	117		
GOBP_RESPONSE_TO_INTERLEUKIN_7	14		Rejected!	
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	95	80		
GOBP_POSITIVE_REGULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	10		Rejected!	
GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION	21	21		
GOBP_NCRNA_TRANSCRIPTION	63	59		
GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING	14		Rejected!	
GOBP_XENOPHAGY	13		Rejected!	
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	33	28		
GOBP_NEUROTRANSMITTER_REUPTAKE	36	29		
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	323	302		
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION	14		Rejected!	
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	44	40		
GOBP_FOLATE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_INTESTINAL_LIPID_ABSORPTION	23		Rejected!	
GOBP_BONE_GROWTH	31	29		
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	100	83		
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	151	147		
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	16	16		
GOBP_MAINTENANCE_OF_POSTSYNAPTIC_SPECIALIZATION_STRUCTURE	6		Rejected!	
GOBP_SYNAPSE_PRUNING	11		Rejected!	
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	19	17		
GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	8		Rejected!	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE	10		Rejected!	
GOBP_REGULATION_OF_ACTION_POTENTIAL	61	51		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	31	29		
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	10		Rejected!	
GOBP_REGULATION_OF_SA_NODE_CELL_ACTION_POTENTIAL	7		Rejected!	
GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL	5		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_REGULATION_OF_CONTRACTION	8		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	12		Rejected!	
GOBP_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	7		Rejected!	
